Frame id, 2868361, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.77522
Frame id, 2868362, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.76411
Frame id, 2868363, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.76178
Frame id, 2868364, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.77226
Frame id, 2868365, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.79514
Frame id, 2868366, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.83441
Frame id, 2868367, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.85914
Frame id, 2868368, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.89813
Frame id, 2868369, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.96395
Frame id, 2868370, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.0216
Frame id, 2868371, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.0492
Frame id, 2868372, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.0715
Frame id, 2868373, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.099
Frame id, 2868374, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.1698
Frame id, 2868375, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.2474
Frame id, 2868376, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.3529
Frame id, 2868377, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.4302
Frame id, 2868378, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.4119
Frame id, 2868379, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.3736
Frame id, 2868380, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.2998
Frame id, 2868381, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.2026
Frame id, 2868382, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.1037
Frame id, 2868383, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -10.0242
Frame id, 2868384, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.95447
Frame id, 2868385, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.85625
Frame id, 2868386, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.74105
Frame id, 2868387, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.61694
Frame id, 2868388, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.39836
Frame id, 2868389, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.15973
Frame id, 2868390, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.91328
Frame id, 2868391, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.6946
Frame id, 2868392, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.51966
Frame id, 2868393, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.31561
Frame id, 2868394, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.16374
Frame id, 2868395, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.07111
Frame id, 2868396, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.03879
Frame id, 2868397, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.01371
Frame id, 2868398, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -7.91577
Frame id, 2868399, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.71537
Frame id, 2868400, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.20528
Frame id, 2868401, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -9.45642
Frame id, 2868402, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -8.59708
Frame id, 2868403, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -7.87665
Frame id, 2868404, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -7.35485
Frame id, 2868405, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -6.95716
Frame id, 2868406, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -6.50991
Frame id, 2868407, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -6.1595
Frame id, 2868408, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -5.88105
Frame id, 2868409, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -5.59381
Frame id, 2868410, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -5.24603
Frame id, 2868411, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -4.97697
Frame id, 2868412, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -4.71947
Frame id, 2868413, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -4.47947
Frame id, 2868414, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -4.27596
Frame id, 2868415, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -4.13696
Frame id, 2868416, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -3.93329
Frame id, 2868417, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -3.74549
Frame id, 2868418, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -3.56682
Frame id, 2868419, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -3.39001
Frame id, 2868420, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -3.2276
Frame id, 2868421, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -3.11905
Frame id, 2868422, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -3.01158
Frame id, 2868423, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.95028
Frame id, 2868424, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.85421
Frame id, 2868425, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.68712
Frame id, 2868426, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.53955
Frame id, 2868427, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.40007
Frame id, 2868428, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.29216
Frame id, 2868429, Hands, 1, Fingers, 5, Hand, Right, HandID, 28, roll, -2.15073
